GEOid,GEOid2,GEOdisplay,TOTPOP,POP_HISP,POP_NOTHISP,POP_WHITE,POP_BLACK,POP_AMIN,POP_ASIAN,POP_NHPI,POP_OTHER,POP_2MORE
1500000US170978615081,170978615081,"Block Group 1, Census Tract 8615.08, Lake County, Illinois",2681,431,2250,1702,205,3,297,1,6,41
1500000US170978615082,170978615082,"Block Group 2, Census Tract 8615.08, Lake County, Illinois",923,169,754,562,144,7,20,0,0,21
1500000US170978615091,170978615091,"Block Group 1, Census Tract 8615.09, Lake County, Illinois",1237,48,1189,1119,14,1,40,0,0,15
1500000US170978615092,170978615092,"Block Group 2, Census Tract 8615.09, Lake County, Illinois",2103,410,1693,1203,317,2,123,2,8,62
1500000US170978615101,170978615101,"Block Group 1, Census Tract 8615.10, Lake County, Illinois",849,249,600,487,52,4,48,0,0,15
1500000US170978615102,170978615102,"Block Group 2, Census Tract 8615.10, Lake County, Illinois",1400,191,1209,1009,98,2,71,1,7,24
1500000US170978615103,170978615103,"Block Group 3, Census Tract 8615.10, Lake County, Illinois",2652,824,1828,1261,299,5,190,9,10,60
1500000US170978616031,170978616031,"Block Group 1, Census Tract 8616.03, Lake County, Illinois",2358,115,2243,1776,66,5,342,0,8,47
1500000US170978616032,170978616032,"Block Group 2, Census Tract 8616.03, Lake County, Illinois",2858,168,2690,2323,88,4,220,1,1,53
1500000US170978616033,170978616033,"Block Group 3, Census Tract 8616.03, Lake County, Illinois",683,28,655,557,27,0,54,0,2,15
1500000US170978616041,170978616041,"Block Group 1, Census Tract 8616.04, Lake County, Illinois",3075,283,2792,2110,185,4,444,2,14,42
1500000US170978616042,170978616042,"Block Group 2, Census Tract 8616.04, Lake County, Illinois",1058,171,887,768,63,0,35,0,1,24
1500000US170978616043,170978616043,"Block Group 3, Census Tract 8616.04, Lake County, Illinois",1612,122,1490,1199,76,1,178,0,0,41
1500000US170978616071,170978616071,"Block Group 1, Census Tract 8616.07, Lake County, Illinois",1706,205,1501,1388,63,4,22,0,2,26
1500000US170978616072,170978616072,"Block Group 2, Census Tract 8616.07, Lake County, Illinois",1577,263,1314,1031,113,7,127,0,2,37
1500000US170978616073,170978616073,"Block Group 3, Census Tract 8616.07, Lake County, Illinois",1159,98,1061,1003,9,3,31,1,0,15
1500000US170978616081,170978616081,"Block Group 1, Census Tract 8616.08, Lake County, Illinois",2316,147,2169,2046,14,6,76,0,0,28
1500000US170978616082,170978616082,"Block Group 2, Census Tract 8616.08, Lake County, Illinois",1138,104,1034,872,79,5,48,1,0,35
1500000US170978616091,170978616091,"Block Group 1, Census Tract 8616.09, Lake County, Illinois",2548,266,2282,1346,346,10,523,5,4,65
1500000US170978616092,170978616092,"Block Group 2, Census Tract 8616.09, Lake County, Illinois",2296,177,2119,1353,97,1,620,0,4,45
1500000US170978616101,170978616101,"Block Group 1, Census Tract 8616.10, Lake County, Illinois",1806,78,1728,1400,59,0,241,0,5,27
1500000US170978616102,170978616102,"Block Group 2, Census Tract 8616.10, Lake County, Illinois",1707,164,1543,1137,146,2,198,3,12,52
1500000US170978616111,170978616111,"Block Group 1, Census Tract 8616.11, Lake County, Illinois",1473,107,1366,1169,24,3,144,1,2,23
1500000US170978616112,170978616112,"Block Group 2, Census Tract 8616.11, Lake County, Illinois",1908,108,1800,1417,92,0,261,2,7,21
1500000US170978616113,170978616113,"Block Group 3, Census Tract 8616.11, Lake County, Illinois",1274,62,1212,1030,37,5,120,0,0,22
1500000US170978617011,170978617011,"Block Group 1, Census Tract 8617.01, Lake County, Illinois",1178,339,839,744,62,2,10,0,6,16
1500000US170978617012,170978617012,"Block Group 2, Census Tract 8617.01, Lake County, Illinois",576,165,411,308,78,0,16,0,1,15
1500000US170978617021,170978617021,"Block Group 1, Census Tract 8617.02, Lake County, Illinois",879,259,620,393,196,1,28,0,0,8
1500000US170978617022,170978617022,"Block Group 2, Census Tract 8617.02, Lake County, Illinois",2407,1018,1389,869,422,6,38,0,14,52
1500000US170978617023,170978617023,"Block Group 3, Census Tract 8617.02, Lake County, Illinois",862,358,504,334,136,2,9,0,1,25
1500000US170978618031,170978618031,"Block Group 1, Census Tract 8618.03, Lake County, Illinois",2250,1025,1225,868,196,4,89,0,17,56
1500000US170978618032,170978618032,"Block Group 2, Census Tract 8618.03, Lake County, Illinois",3683,2012,1671,832,646,2,122,2,27,79
1500000US170978618033,170978618033,"Block Group 3, Census Tract 8618.03, Lake County, Illinois",970,431,539,166,323,2,46,1,6,20
1500000US170978618041,170978618041,"Block Group 1, Census Tract 8618.04, Lake County, Illinois",2223,1498,725,325,320,9,41,0,18,29
1500000US170978618042,170978618042,"Block Group 2, Census Tract 8618.04, Lake County, Illinois",1457,894,563,244,246,7,60,0,9,18
1500000US170978619011,170978619011,"Block Group 1, Census Tract 8619.01, Lake County, Illinois",1377,553,824,621,134,7,39,0,10,19
1500000US170978619012,170978619012,"Block Group 2, Census Tract 8619.01, Lake County, Illinois",821,300,521,356,87,3,54,0,11,12
1500000US170978619013,170978619013,"Block Group 3, Census Tract 8619.01, Lake County, Illinois",1590,917,673,387,204,1,70,0,3,16
1500000US170978619021,170978619021,"Block Group 1, Census Tract 8619.02, Lake County, Illinois",2395,1206,1189,573,369,2,209,0,8,40
1500000US170978619022,170978619022,"Block Group 2, Census Tract 8619.02, Lake County, Illinois",762,367,395,326,47,0,13,1,3,10
1500000US170978619023,170978619023,"Block Group 3, Census Tract 8619.02, Lake County, Illinois",2266,1248,1018,426,475,5,94,0,8,31
1500000US170978619024,170978619024,"Block Group 4, Census Tract 8619.02, Lake County, Illinois",1005,365,640,199,399,0,30,0,11,20
1500000US170978620001,170978620001,"Block Group 1, Census Tract 8620, Lake County, Illinois",1099,703,396,44,313,2,8,0,14,19
1500000US170978620002,170978620002,"Block Group 2, Census Tract 8620, Lake County, Illinois",1257,741,516,279,197,0,24,0,3,24
1500000US170978620003,170978620003,"Block Group 3, Census Tract 8620, Lake County, Illinois",1809,1273,536,275,224,0,29,0,4,15
1500000US170978620004,170978620004,"Block Group 4, Census Tract 8620, Lake County, Illinois",1679,1275,404,195,143,2,50,0,3,14
1500000US170978621001,170978621001,"Block Group 1, Census Tract 8621, Lake County, Illinois",1147,556,591,316,248,2,3,2,19,23
1500000US170978621002,170978621002,"Block Group 2, Census Tract 8621, Lake County, Illinois",1390,697,693,371,286,4,24,0,11,21
1500000US170978621003,170978621003,"Block Group 3, Census Tract 8621, Lake County, Illinois",811,482,329,185,106,4,9,0,16,16
1500000US170978621004,170978621004,"Block Group 4, Census Tract 8621, Lake County, Illinois",1811,1170,641,163,437,1,11,1,20,27
1500000US170978622001,170978622001,"Block Group 1, Census Tract 8622, Lake County, Illinois",1590,818,772,516,208,7,12,0,18,21
1500000US170978622002,170978622002,"Block Group 2, Census Tract 8622, Lake County, Illinois",2513,1021,1492,639,795,8,40,1,17,35
1500000US170978623001,170978623001,"Block Group 1, Census Tract 8623, Lake County, Illinois",733,377,356,22,310,4,8,4,5,11
1500000US170978623002,170978623002,"Block Group 2, Census Tract 8623, Lake County, Illinois",1213,501,712,113,571,11,2,0,14,29
1500000US170978623003,170978623003,"Block Group 3, Census Tract 8623, Lake County, Illinois",1087,595,492,82,391,3,3,0,19,8
1500000US170978624011,170978624011,"Block Group 1, Census Tract 8624.01, Lake County, Illinois",1619,1141,478,206,224,1,17,0,18,19
1500000US170978624012,170978624012,"Block Group 2, Census Tract 8624.01, Lake County, Illinois",2147,1442,705,350,324,1,19,1,11,17
1500000US170978624021,170978624021,"Block Group 1, Census Tract 8624.02, Lake County, Illinois",974,727,247,57,203,2,2,0,0,6
1500000US170978624022,170978624022,"Block Group 2, Census Tract 8624.02, Lake County, Illinois",1307,1139,168,37,143,0,1,0,12,3
1500000US170978624023,170978624023,"Block Group 3, Census Tract 8624.02, Lake County, Illinois",1060,851,209,101,78,2,9,0,12,11
1500000US170978625011,170978625011,"Block Group 1, Census Tract 8625.01, Lake County, Illinois",2472,2071,401,156,226,5,11,0,10,24
1500000US170978625012,170978625012,"Block Group 2, Census Tract 8625.01, Lake County, Illinois",1520,1262,258,106,128,0,13,0,18,1
1500000US170978625021,170978625021,"Block Group 1, Census Tract 8625.02, Lake County, Illinois",1204,674,530,382,145,0,10,1,0,1
1500000US170978625022,170978625022,"Block Group 2, Census Tract 8625.02, Lake County, Illinois",1328,858,470,46,420,5,4,0,15,12
1500000US170978626031,170978626031,"Block Group 1, Census Tract 8626.03, Lake County, Illinois",1022,595,427,224,159,0,33,0,9,4
1500000US170978626032,170978626032,"Block Group 2, Census Tract 8626.03, Lake County, Illinois",1988,1116,872,313,462,1,82,0,15,36
1500000US170978626033,170978626033,"Block Group 3, Census Tract 8626.03, Lake County, Illinois",1179,722,457,223,145,3,70,0,0,27
1500000US170978626034,170978626034,"Block Group 4, Census Tract 8626.03, Lake County, Illinois",1393,782,611,179,264,1,140,0,13,26
1500000US170978626035,170978626035,"Block Group 5, Census Tract 8626.03, Lake County, Illinois",1227,696,531,267,198,5,55,1,3,10
1500000US170978626041,170978626041,"Block Group 1, Census Tract 8626.04, Lake County, Illinois",2036,1502,534,324,177,5,21,0,12,10
1500000US170978626042,170978626042,"Block Group 2, Census Tract 8626.04, Lake County, Illinois",1265,806,459,335,55,1,34,0,13,26
1500000US170978626043,170978626043,"Block Group 3, Census Tract 8626.04, Lake County, Illinois",1637,1128,509,155,230,2,84,1,23,19
1500000US170978626051,170978626051,"Block Group 1, Census Tract 8626.05, Lake County, Illinois",1972,482,1490,333,1136,6,18,0,0,19
1500000US170978626052,170978626052,"Block Group 2, Census Tract 8626.05, Lake County, Illinois",1074,490,584,277,237,1,48,0,8,16
1500000US170978626053,170978626053,"Block Group 3, Census Tract 8626.05, Lake County, Illinois",1321,645,676,342,267,0,59,0,2,11
1500000US170978627001,170978627001,"Block Group 1, Census Tract 8627, Lake County, Illinois",749,475,274,28,236,0,1,0,5,9
1500000US170978627002,170978627002,"Block Group 2, Census Tract 8627, Lake County, Illinois",1526,1184,342,35,327,0,4,0,0,6
1500000US170978627003,170978627003,"Block Group 3, Census Tract 8627, Lake County, Illinois",1046,883,163,3,160,0,3,0,2,11
1500000US170978627004,170978627004,"Block Group 4, Census Tract 8627, Lake County, Illinois",1002,768,234,45,187,5,5,0,0,12
1500000US170978628001,170978628001,"Block Group 1, Census Tract 8628, Lake County, Illinois",1922,665,1257,113,1105,7,8,0,21,44
1500000US170978629011,170978629011,"Block Group 1, Census Tract 8629.01, Lake County, Illinois",1709,1248,461,86,354,1,5,0,5,15
1500000US170978629012,170978629012,"Block Group 2, Census Tract 8629.01, Lake County, Illinois",1229,816,413,61,342,1,2,0,7,10
1500000US170978629013,170978629013,"Block Group 3, Census Tract 8629.01, Lake County, Illinois",828,428,400,59,329,0,3,0,10,5
1500000US170978629021,170978629021,"Block Group 1, Census Tract 8629.02, Lake County, Illinois",1373,632,741,90,635,2,3,0,2,19
1500000US170978629022,170978629022,"Block Group 2, Census Tract 8629.02, Lake County, Illinois",1368,451,917,42,852,0,12,0,4,16
1500000US170978630031,170978630031,"Block Group 1, Census Tract 8630.03, Lake County, Illinois",7829,1030,6799,4969,1177,52,360,22,9,281
1500000US170978630041,170978630041,"Block Group 1, Census Tract 8630.04, Lake County, Illinois",1788,300,1488,870,445,5,91,7,5,80
1500000US170978630042,170978630042,"Block Group 2, Census Tract 8630.04, Lake County, Illinois",1934,157,1777,1026,350,8,232,1,3,164
1500000US170978630043,170978630043,"Block Group 3, Census Tract 8630.04, Lake County, Illinois",856,131,725,420,233,5,30,1,1,46
1500000US170978630051,170978630051,"Block Group 1, Census Tract 8630.05, Lake County, Illinois",4407,550,3857,2785,782,27,152,3,11,141
1500000US170978630061,170978630061,"Block Group 1, Census Tract 8630.06, Lake County, Illinois",0,0,0,0,0,0,0,0,0,0
1500000US170978631001,170978631001,"Block Group 1, Census Tract 8631, Lake County, Illinois",739,279,460,62,371,1,16,0,2,22
1500000US170978631002,170978631002,"Block Group 2, Census Tract 8631, Lake County, Illinois",1737,513,1224,103,1111,2,10,0,4,11
1500000US170978632011,170978632011,"Block Group 1, Census Tract 8632.01, Lake County, Illinois",871,339,532,37,466,2,7,0,13,11
1500000US170978632012,170978632012,"Block Group 2, Census Tract 8632.01, Lake County, Illinois",939,285,654,39,581,0,12,1,12,18
1500000US170978632013,170978632013,"Block Group 3, Census Tract 8632.01, Lake County, Illinois",1633,904,729,171,494,1,43,0,4,19
1500000US170978632021,170978632021,"Block Group 1, Census Tract 8632.02, Lake County, Illinois",1305,107,1198,841,82,4,239,0,0,33
1500000US170978632022,170978632022,"Block Group 2, Census Tract 8632.02, Lake County, Illinois",958,56,902,798,44,0,54,0,1,5
1500000US170978632023,170978632023,"Block Group 3, Census Tract 8632.02, Lake County, Illinois",1509,55,1454,1374,10,0,45,0,0,25
1500000US170978632024,170978632024,"Block Group 4, Census Tract 8632.02, Lake County, Illinois",1321,31,1290,1217,9,5,43,0,5,12
1500000US170978633001,170978633001,"Block Group 1, Census Tract 8633, Lake County, Illinois",828,7,821,792,7,1,7,0,3,11
1500000US170978633002,170978633002,"Block Group 2, Census Tract 8633, Lake County, Illinois",801,13,788,760,0,0,14,0,0,14
1500000US170978633003,170978633003,"Block Group 3, Census Tract 8633, Lake County, Illinois",1107,10,1097,1078,5,0,12,0,0,2
1500000US170978634001,170978634001,"Block Group 1, Census Tract 8634, Lake County, Illinois",802,1,801,785,1,1,14,0,0,0
1500000US170978634002,170978634002,"Block Group 2, Census Tract 8634, Lake County, Illinois",2323,122,2201,1960,63,3,133,1,3,45
1500000US170978634003,170978634003,"Block Group 3, Census Tract 8634, Lake County, Illinois",1132,40,1092,1041,18,2,15,0,0,16
1500000US170978635001,170978635001,"Block Group 1, Census Tract 8635, Lake County, Illinois",1228,43,1185,1140,6,2,36,0,1,2
1500000US170978635002,170978635002,"Block Group 2, Census Tract 8635, Lake County, Illinois",1125,33,1092,1043,9,2,31,0,4,3
1500000US170978635003,170978635003,"Block Group 3, Census Tract 8635, Lake County, Illinois",1890,46,1844,1741,20,1,64,0,0,18
1500000US170978636011,170978636011,"Block Group 1, Census Tract 8636.01, Lake County, Illinois",2356,89,2267,1970,30,0,236,0,6,25
1500000US170978636012,170978636012,"Block Group 2, Census Tract 8636.01, Lake County, Illinois",1199,49,1150,1040,8,0,81,0,3,18
1500000US170978636031,170978636031,"Block Group 1, Census Tract 8636.03, Lake County, Illinois",2421,78,2343,2046,54,4,212,0,0,27
1500000US170978636032,170978636032,"Block Group 2, Census Tract 8636.03, Lake County, Illinois",1235,31,1204,984,11,2,198,1,1,7
1500000US170978636041,170978636041,"Block Group 1, Census Tract 8636.04, Lake County, Illinois",1735,102,1633,1553,11,0,54,0,2,14
1500000US170978636042,170978636042,"Block Group 2, Census Tract 8636.04, Lake County, Illinois",1181,41,1140,1096,11,0,22,1,0,10
1500000US170978637011,170978637011,"Block Group 1, Census Tract 8637.01, Lake County, Illinois",1882,63,1819,1697,5,1,96,0,0,20
1500000US170978637012,170978637012,"Block Group 2, Census Tract 8637.01, Lake County, Illinois",1125,41,1084,1018,9,3,34,0,0,21
1500000US170978637013,170978637013,"Block Group 3, Census Tract 8637.01, Lake County, Illinois",1493,84,1409,1265,40,3,83,1,0,23
1500000US170978637021,170978637021,"Block Group 1, Census Tract 8637.02, Lake County, Illinois",1743,110,1633,1236,83,4,259,5,4,43
1500000US170978637022,170978637022,"Block Group 2, Census Tract 8637.02, Lake County, Illinois",1999,66,1933,1642,29,2,194,0,2,65
1500000US170978638011,170978638011,"Block Group 1, Census Tract 8638.01, Lake County, Illinois",2281,87,2194,2082,12,0,85,0,2,13
1500000US170978638012,170978638012,"Block Group 2, Census Tract 8638.01, Lake County, Illinois",2409,96,2313,2140,40,1,90,0,2,40
1500000US170978639021,170978639021,"Block Group 1, Census Tract 8639.02, Lake County, Illinois",1915,89,1826,1243,38,1,520,0,2,25
1500000US170978639022,170978639022,"Block Group 2, Census Tract 8639.02, Lake County, Illinois",1095,104,991,826,28,1,123,0,0,13
1500000US170978639023,170978639023,"Block Group 3, Census Tract 8639.02, Lake County, Illinois",1144,90,1054,821,35,0,179,1,0,20
1500000US170978639024,170978639024,"Block Group 4, Census Tract 8639.02, Lake County, Illinois",1379,157,1222,1006,19,3,175,0,0,19
1500000US170978639031,170978639031,"Block Group 1, Census Tract 8639.03, Lake County, Illinois",954,30,924,879,10,1,11,0,1,22
1500000US170978639032,170978639032,"Block Group 2, Census Tract 8639.03, Lake County, Illinois",1574,109,1465,1317,32,0,83,1,5,34
1500000US170978639033,170978639033,"Block Group 3, Census Tract 8639.03, Lake County, Illinois",1014,39,975,876,14,0,65,0,0,20
1500000US170978639034,170978639034,"Block Group 4, Census Tract 8639.03, Lake County, Illinois",846,19,827,767,6,0,41,0,0,15
1500000US170978639041,170978639041,"Block Group 1, Census Tract 8639.04, Lake County, Illinois",4064,130,3934,2485,92,1,1254,1,7,99
1500000US170978639042,170978639042,"Block Group 2, Census Tract 8639.04, Lake County, Illinois",1947,72,1875,1700,3,0,145,0,0,27
1500000US170978640011,170978640011,"Block Group 1, Census Tract 8640.01, Lake County, Illinois",1756,162,1594,1279,26,1,256,1,7,24
1500000US170978640012,170978640012,"Block Group 2, Census Tract 8640.01, Lake County, Illinois",2313,1185,1128,969,18,0,119,0,0,29
1500000US170978640013,170978640013,"Block Group 3, Census Tract 8640.01, Lake County, Illinois",2291,882,1409,1250,51,4,94,0,2,12
1500000US170978640021,170978640021,"Block Group 1, Census Tract 8640.02, Lake County, Illinois",1039,609,430,395,6,5,18,0,1,5
1500000US170978640022,170978640022,"Block Group 2, Census Tract 8640.02, Lake County, Illinois",1664,1119,545,421,58,3,48,0,1,15
1500000US170978640023,170978640023,"Block Group 3, Census Tract 8640.02, Lake County, Illinois",1786,1106,680,591,25,0,64,1,3,7
1500000US170978640024,170978640024,"Block Group 4, Census Tract 8640.02, Lake County, Illinois",1794,1156,638,516,52,4,58,2,3,15
1500000US170978641011,170978641011,"Block Group 1, Census Tract 8641.01, Lake County, Illinois",2708,108,2600,2474,24,3,69,1,0,30
1500000US170978641012,170978641012,"Block Group 2, Census Tract 8641.01, Lake County, Illinois",6837,852,5985,4596,247,4,993,3,7,141
1500000US170978641013,170978641013,"Block Group 3, Census Tract 8641.01, Lake County, Illinois",1897,88,1809,1599,38,1,133,0,0,38
1500000US170978641051,170978641051,"Block Group 1, Census Tract 8641.05, Lake County, Illinois",3726,285,3441,2873,25,2,489,1,6,46
1500000US170978641052,170978641052,"Block Group 2, Census Tract 8641.05, Lake County, Illinois",2282,198,2084,1758,40,3,241,0,1,43
1500000US170978641061,170978641061,"Block Group 1, Census Tract 8641.06, Lake County, Illinois",1180,135,1045,953,7,0,58,0,1,27
1500000US170978641062,170978641062,"Block Group 2, Census Tract 8641.06, Lake County, Illinois",533,21,512,500,5,0,5,0,1,1
1500000US170978641063,170978641063,"Block Group 3, Census Tract 8641.06, Lake County, Illinois",1567,549,1018,933,20,1,36,0,0,34
1500000US170978641064,170978641064,"Block Group 4, Census Tract 8641.06, Lake County, Illinois",807,148,659,614,7,2,20,0,1,16
1500000US170978641071,170978641071,"Block Group 1, Census Tract 8641.07, Lake County, Illinois",2286,259,2027,1602,40,1,359,2,0,27
1500000US170978641072,170978641072,"Block Group 2, Census Tract 8641.07, Lake County, Illinois",2615,510,2105,1929,41,5,109,0,2,28
1500000US170978641081,170978641081,"Block Group 1, Census Tract 8641.08, Lake County, Illinois",2658,694,1964,1705,24,1,195,0,4,35
1500000US170978641082,170978641082,"Block Group 2, Census Tract 8641.08, Lake County, Illinois",1803,792,1011,913,22,3,58,0,1,15
1500000US170978641083,170978641083,"Block Group 3, Census Tract 8641.08, Lake County, Illinois",1279,393,886,850,7,0,18,0,1,10
1500000US170978642031,170978642031,"Block Group 1, Census Tract 8642.03, Lake County, Illinois",1625,251,1374,1337,20,0,9,1,0,7
1500000US170978642032,170978642032,"Block Group 2, Census Tract 8642.03, Lake County, Illinois",2711,367,2344,2190,31,5,91,0,1,27
1500000US170978642041,170978642041,"Block Group 1, Census Tract 8642.04, Lake County, Illinois",1778,690,1088,1009,23,5,38,0,9,11
1500000US170978642042,170978642042,"Block Group 2, Census Tract 8642.04, Lake County, Illinois",1401,178,1223,1113,26,2,53,0,0,30
1500000US170978642043,170978642043,"Block Group 3, Census Tract 8642.04, Lake County, Illinois",1616,112,1504,1428,13,0,42,0,2,19
1500000US170978642051,170978642051,"Block Group 1, Census Tract 8642.05, Lake County, Illinois",5198,482,4716,4087,69,4,444,1,13,103
1500000US170978642052,170978642052,"Block Group 2, Census Tract 8642.05, Lake County, Illinois",1691,227,1464,1415,13,2,20,1,1,12
1500000US170978642053,170978642053,"Block Group 3, Census Tract 8642.05, Lake County, Illinois",2186,276,1910,1832,17,1,30,0,8,22
1500000US170978642061,170978642061,"Block Group 1, Census Tract 8642.06, Lake County, Illinois",2339,533,1806,1755,10,4,21,0,4,13
1500000US170978642062,170978642062,"Block Group 2, Census Tract 8642.06, Lake County, Illinois",1185,342,843,814,6,1,13,0,0,11
1500000US170978643031,170978643031,"Block Group 1, Census Tract 8643.03, Lake County, Illinois",1463,41,1422,1359,8,1,32,1,1,20
1500000US170978643032,170978643032,"Block Group 2, Census Tract 8643.03, Lake County, Illinois",1519,60,1459,1422,8,1,14,0,0,14
1500000US170978643033,170978643033,"Block Group 3, Census Tract 8643.03, Lake County, Illinois",1540,62,1478,1383,4,0,76,0,3,14
1500000US170978643051,170978643051,"Block Group 1, Census Tract 8643.05, Lake County, Illinois",2269,45,2224,2104,19,0,71,0,3,27
1500000US170978643052,170978643052,"Block Group 2, Census Tract 8643.05, Lake County, Illinois",1582,30,1552,1488,11,0,37,0,1,15
1500000US170978643061,170978643061,"Block Group 1, Census Tract 8643.06, Lake County, Illinois",1118,42,1076,1025,11,3,33,0,0,4
1500000US170978643062,170978643062,"Block Group 2, Census Tract 8643.06, Lake County, Illinois",1151,28,1123,1075,5,0,25,0,6,12
1500000US170978643071,170978643071,"Block Group 1, Census Tract 8643.07, Lake County, Illinois",1861,51,1810,1681,21,1,79,0,2,26
1500000US170978643081,170978643081,"Block Group 1, Census Tract 8643.08, Lake County, Illinois",1470,25,1445,1345,6,1,48,0,2,44
1500000US170978643082,170978643082,"Block Group 2, Census Tract 8643.08, Lake County, Illinois",1050,60,990,937,22,0,27,0,0,4
1500000US170978643083,170978643083,"Block Group 3, Census Tract 8643.08, Lake County, Illinois",1803,95,1708,1637,9,4,42,0,0,16
1500000US170978644021,170978644021,"Block Group 1, Census Tract 8644.02, Lake County, Illinois",3474,148,3326,2764,65,7,427,0,1,64
1500000US170978644022,170978644022,"Block Group 2, Census Tract 8644.02, Lake County, Illinois",2024,120,1904,1718,22,0,152,1,1,13
1500000US170978644023,170978644023,"Block Group 3, Census Tract 8644.02, Lake County, Illinois",1779,57,1722,1618,34,2,55,1,0,21
1500000US170978644031,170978644031,"Block Group 1, Census Tract 8644.03, Lake County, Illinois",1632,56,1576,1279,19,0,254,0,0,24
1500000US170978644032,170978644032,"Block Group 2, Census Tract 8644.03, Lake County, Illinois",2002,61,1941,1788,20,0,116,0,0,18
1500000US170978644033,170978644033,"Block Group 3, Census Tract 8644.03, Lake County, Illinois",1572,97,1475,1328,20,1,117,0,0,9
1500000US170978644071,170978644071,"Block Group 1, Census Tract 8644.07, Lake County, Illinois",2943,86,2857,2552,32,1,224,0,5,43
1500000US170978644072,170978644072,"Block Group 2, Census Tract 8644.07, Lake County, Illinois",2726,95,2631,2447,15,1,132,0,2,36
1500000US170978644081,170978644081,"Block Group 1, Census Tract 8644.08, Lake County, Illinois",1836,117,1719,1600,23,3,71,0,0,32
1500000US170978644082,170978644082,"Block Group 2, Census Tract 8644.08, Lake County, Illinois",2100,388,1712,1627,14,3,40,1,0,27
1500000US170978644083,170978644083,"Block Group 3, Census Tract 8644.08, Lake County, Illinois",1807,226,1581,1476,10,1,73,0,5,16
1500000US170978644091,170978644091,"Block Group 1, Census Tract 8644.09, Lake County, Illinois",918,67,851,804,5,1,25,0,1,15
1500000US170978644092,170978644092,"Block Group 2, Census Tract 8644.09, Lake County, Illinois",2464,347,2117,1792,73,1,225,0,3,30
1500000US170978644093,170978644093,"Block Group 3, Census Tract 8644.09, Lake County, Illinois",1249,64,1185,1121,8,0,40,0,5,12
1500000US170978644101,170978644101,"Block Group 1, Census Tract 8644.10, Lake County, Illinois",1903,72,1831,1567,9,0,216,3,1,35
1500000US170978644102,170978644102,"Block Group 2, Census Tract 8644.10, Lake County, Illinois",2678,77,2601,2282,9,0,283,2,0,25
1500000US170978644103,170978644103,"Block Group 3, Census Tract 8644.10, Lake County, Illinois",638,16,622,559,4,0,51,2,0,6
1500000US170978644111,170978644111,"Block Group 1, Census Tract 8644.11, Lake County, Illinois",1222,29,1193,1099,9,0,72,5,0,8
1500000US170978644112,170978644112,"Block Group 2, Census Tract 8644.11, Lake County, Illinois",1929,52,1877,1751,11,1,83,0,0,31
1500000US170978644113,170978644113,"Block Group 3, Census Tract 8644.11, Lake County, Illinois",1761,42,1719,1623,6,1,63,0,3,23
1500000US170978644121,170978644121,"Block Group 1, Census Tract 8644.12, Lake County, Illinois",1869,72,1797,1593,19,0,173,0,0,17
1500000US170978644122,170978644122,"Block Group 2, Census Tract 8644.12, Lake County, Illinois",2287,113,2174,2008,21,0,133,1,0,11
1500000US170978645051,170978645051,"Block Group 1, Census Tract 8645.05, Lake County, Illinois",1075,40,1035,964,11,4,45,0,1,11
1500000US170978645052,170978645052,"Block Group 2, Census Tract 8645.05, Lake County, Illinois",1635,60,1575,1354,15,1,194,0,0,11
1500000US170978645053,170978645053,"Block Group 3, Census Tract 8645.05, Lake County, Illinois",2091,175,1916,1198,84,1,586,0,3,44
1500000US170978645054,170978645054,"Block Group 4, Census Tract 8645.05, Lake County, Illinois",1692,105,1587,1191,22,0,347,0,0,27
1500000US170978645101,170978645101,"Block Group 1, Census Tract 8645.10, Lake County, Illinois",2230,588,1642,1160,70,1,365,1,3,46
1500000US170978645102,170978645102,"Block Group 2, Census Tract 8645.10, Lake County, Illinois",1930,535,1395,789,59,2,506,0,9,32
1500000US170978645111,170978645111,"Block Group 1, Census Tract 8645.11, Lake County, Illinois",1419,49,1370,1081,11,0,257,0,0,21
1500000US170978645112,170978645112,"Block Group 2, Census Tract 8645.11, Lake County, Illinois",2906,709,2197,1531,114,5,515,0,3,34
1500000US170978645113,170978645113,"Block Group 3, Census Tract 8645.11, Lake County, Illinois",760,140,620,500,22,0,88,0,2,8
1500000US170978645114,170978645114,"Block Group 4, Census Tract 8645.11, Lake County, Illinois",1479,111,1368,981,19,3,329,0,0,36
1500000US170978645121,170978645121,"Block Group 1, Census Tract 8645.12, Lake County, Illinois",2339,47,2292,1868,15,0,389,0,7,15
1500000US170978645122,170978645122,"Block Group 2, Census Tract 8645.12, Lake County, Illinois",2237,327,1910,1525,45,0,309,7,3,22
1500000US170978645131,170978645131,"Block Group 1, Census Tract 8645.13, Lake County, Illinois",1783,68,1715,1407,5,0,275,0,5,23
1500000US170978645132,170978645132,"Block Group 2, Census Tract 8645.13, Lake County, Illinois",1187,51,1136,881,14,0,225,0,2,15
1500000US170978645133,170978645133,"Block Group 3, Census Tract 8645.13, Lake County, Illinois",1143,52,1091,899,12,0,162,0,0,18
1500000US170978645134,170978645134,"Block Group 4, Census Tract 8645.13, Lake County, Illinois",1075,77,998,829,14,3,127,0,1,25
1500000US170978645141,170978645141,"Block Group 1, Census Tract 8645.14, Lake County, Illinois",2474,67,2407,1616,33,0,721,0,0,39
1500000US170978645151,170978645151,"Block Group 1, Census Tract 8645.15, Lake County, Illinois",1909,55,1854,1607,13,0,186,0,6,42
